n1,n2,n3,n4,n5,n6,n7
1,2,12,13,22,26,29
1,2,12,13,22,26,30
1,2,12,13,22,26,31
1,2,12,13,22,26,32
1,2,12,13,22,26,33
1,2,12,13,22,26,34
1,2,12,13,22,26,35
1,2,12,13,22,26,36
1,2,12,13,22,26,37
1,2,12,13,22,26,38
1,2,12,13,22,26,39
1,2,12,13,22,26,40
1,2,12,13,22,26,41
1,2,12,13,22,26,42
1,2,12,13,22,26,43
1,2,12,13,22,26,44
1,2,12,13,22,26,46
1,2,12,13,23,24,25
1,2,12,13,23,24,47
1,2,12,13,23,27,28
1,2,12,13,23,27,30
1,2,12,13,23,27,31
1,2,12,13,23,27,32
1,2,12,13,23,27,33
1,2,12,13,23,27,34
1,2,12,13,23,27,35
1,2,12,13,23,27,36
1,2,12,13,23,27,37
1,2,12,13,23,27,38
1,2,12,13,23,27,39
1,2,12,13,23,27,40
1,2,12,13,23,27,41
1,2,12,13,23,27,42
1,2,12,13,23,27,43
1,2,12,13,23,27,44
1,2,12,13,23,27,46
1,2,12,13,23,29,30
1,2,12,13,24,26,28
1,2,12,13,24,26,45
1,2,12,13,24,28,30
1,2,12,13,24,28,31
1,2,12,13,24,28,32
1,2,12,13,24,28,33
1,2,12,13,24,28,34
1,2,12,13,24,28,35
1,2,12,13,24,28,36
1,2,12,13,24,28,37
1,2,12,13,24,28,38
1,2,12,13,24,28,39
1,2,12,13,24,28,40
1,2,12,13,24,28,41
1,2,12,13,24,28,42
1,2,12,13,24,28,43
1,2,12,13,24,28,44
1,2,12,13,24,29,31
1,2,12,13,25,26,27
1,2,12,13,25,26,47
1,2,12,13,25,27,45
1,2,12,13,25,29,30
1,2,12,13,25,29,32
1,2,12,13,25,29,33
1,2,12,13,25,29,34
1,2,12,13,25,29,35
1,2,12,13,25,29,36
1,2,12,13,25,29,37
1,2,12,13,25,29,38
1,2,12,13,25,29,39
1,2,12,13,25,29,40
1,2,12,13,25,29,41
1,2,12,13,25,29,42
1,2,12,13,25,29,43
1,2,12,13,25,29,44
1,2,12,13,25,31,32
1,2,12,13,27,28,47
1,2,12,13,28,29,45
1,2,12,13,28,32,46
1,2,12,13,29,30,47
1,2,12,13,29,33,46
1,2,12,13,30,31,34
1,2,12,13,30,32,35
1,2,12,13,30,33,36
1,2,12,13,30,33,45
1,2,12,13,30,34,37
1,2,12,13,30,34,38
1,2,12,13,30,34,39
1,2,12,13,30,34,40
1,2,12,13,30,34,41
1,2,12,13,30,34,42
1,2,12,13,30,34,43
1,2,12,13,30,34,44
1,2,12,13,30,34,46
1,2,12,13,31,32,47
1,2,12,13,31,33,35
1,2,12,13,31,34,45
1,2,12,13,31,35,36
1,2,12,13,31,35,38
1,2,12,13,31,35,39
1,2,12,13,31,35,40
1,2,12,13,31,35,41
1,2,12,13,31,35,42
1,2,12,13,31,35,43
1,2,12,13,31,35,44
1,2,12,13,31,35,46
1,2,12,13,31,37,38
1,2,12,13,32,33,34
1,2,12,13,32,35,45
1,2,12,13,32,36,37
1,2,12,13,32,36,38
1,2,12,13,32,36,39
1,2,12,13,32,36,40
1,2,12,13,32,36,41
1,2,12,13,32,36,42
1,2,12,13,32,36,43
1,2,12,13,32,36,44
1,2,12,13,33,34,47
1,2,12,13,33,37,38
1,2,12,13,33,37,39
1,2,12,13,33,37,40
1,2,12,13,33,37,41
1,2,12,13,33,37,42
1,2,12,13,33,37,43
1,2,12,13,33,37,44
1,2,12,13,35,36,47
1,2,12,13,36,38,45
1,2,12,13,36,40,46
1,2,12,13,37,38,47
1,2,12,13,37,39,45
1,2,12,13,37,41,46
1,2,12,13,38,39,42
1,2,12,13,38,40,43
1,2,12,13,38,41,44
1,2,12,13,38,42,46
1,2,12,13,39,40,41
1,2,12,13,39,40,47
1,2,12,13,39,43,44
1,2,12,13,39,43,46
1,2,12,13,40,42,44
1,2,12,13,40,42,45
1,2,12,13,41,42,43
1,2,12,13,41,42,47
1,2,12,13,41,43,45
1,2,12,14,17,45,46
1,2,12,14,18,20,46
1,2,12,14,19,27,29
1,2,12,14,19,34,36
1,2,12,14,19,35,37
1,2,12,14,19,43,47
1,2,12,15,18,45,47
1,2,12,16,18,22,44
1,2,13,14,16,44,45
1,2,13,14,20,34,35
1,2,13,14,21,46,47
1,2,13,16,18,21,45
1,2,14,15,16,22,46
1,2,14,15,18,19,44
1,2,14,15,18,22,23
1,2,14,15,18,24,25
1,2,14,15,18,26,27
1,2,14,15,18,28,29
1,2,14,15,18,30,31
1,2,14,15,18,32,33
1,2,14,15,18,34,37
1,2,14,15,18,35,36
1,2,14,15,18,38,39
1,2,14,15,18,40,41
1,2,14,15,18,42,43
1,2,14,15,19,20,21
1,2,14,15,19,22,24
1,2,14,15,19,23,25
1,2,14,15,19,23,46
1,2,14,15,19,26,28
1,2,14,15,19,30,32
1,2,14,15,19,31,33
1,2,14,15,19,38,40
1,2,14,15,19,39,41
1,2,14,15,19,42,45
1,2,14,15,20,22,23
1,2,14,15,20,22,25
1,2,14,15,20,22,26
1,2,14,15,20,22,27
1,2,14,15,20,22,28
1,2,14,15,20,22,29
1,2,14,15,20,22,30
1,2,14,15,20,22,31
1,2,14,15,20,22,32
1,2,14,15,20,22,33
1,2,14,15,20,22,36
1,2,14,15,20,22,37
1,2,14,15,20,22,38
1,2,14,15,20,22,39
1,2,14,15,20,22,40
1,2,14,15,20,22,41
1,2,14,15,20,22,42
1,2,14,15,20,22,43
1,2,14,15,20,22,44
1,2,14,15,20,23,24
1,2,14,15,20,23,45
1,2,14,15,20,23,47
1,2,14,15,20,34,46
1,2,14,15,21,22,34
1,2,14,15,21,22,35
1,2,14,15,21,23,24
1,2,14,15,21,23,26
1,2,14,15,21,23,27
1,2,14,15,21,23,28
1,2,14,15,21,23,29
1,2,14,15,21,23,30
1,2,14,15,21,23,31
1,2,14,15,21,23,32
1,2,14,15,21,23,33
1,2,14,15,21,23,36
1,2,14,15,21,23,37
1,2,14,15,21,23,38
1,2,14,15,21,23,39
1,2,14,15,21,23,40
1,2,14,15,21,23,41
1,2,14,15,21,23,42
1,2,14,15,21,23,43
1,2,14,15,21,23,44
1,2,14,15,21,24,45
1,2,14,15,21,25,26
1,2,14,15,22,25,45
1,2,14,15,22,25,47
1,2,14,15,23,26,34
1,2,14,15,23,26,35
1,2,14,15,24,26,27
1,2,14,15,24,26,29
1,2,14,15,24,26,30
1,2,14,15,24,26,31
1,2,14,15,24,26,32
1,2,14,15,24,26,33
1,2,14,15,24,26,36
1,2,14,15,24,26,37
1,2,14,15,24,26,38
1,2,14,15,24,26,39
1,2,14,15,24,26,40
1,2,14,15,24,26,41
1,2,14,15,24,26,42
1,2,14,15,24,26,43
1,2,14,15,24,26,44
1,2,14,15,24,27,28
1,2,14,15,24,27,34
1,2,14,15,24,27,35
1,2,14,15,24,27,47
1,2,14,15,24,28,46
1,2,14,15,25,27,28
1,2,14,15,25,27,30
1,2,14,15,25,27,31
1,2,14,15,25,27,32
1,2,14,15,25,27,33
1,2,14,15,25,27,36
1,2,14,15,25,27,37
1,2,14,15,25,27,38
1,2,14,15,25,27,39
1,2,14,15,25,27,40
1,2,14,15,25,27,41
1,2,14,15,25,27,42
1,2,14,15,25,27,43
1,2,14,15,25,27,44
1,2,14,15,25,28,34
1,2,14,15,25,28,35
1,2,14,15,25,29,31
1,2,14,15,25,29,46
1,2,14,15,26,29,45
1,2,14,15,26,29,47
1,2,14,15,26,30,46
1,2,14,15,27,30,45
1,2,14,15,27,31,46
1,2,14,15,28,30,31
1,2,14,15,28,30,33
1,2,14,15,28,30,36
1,2,14,15,28,30,37
1,2,14,15,28,30,38
1,2,14,15,28,30,39
1,2,14,15,28,30,40
1,2,14,15,28,30,41
1,2,14,15,28,30,42
1,2,14,15,28,30,43
1,2,14,15,28,30,44
1,2,14,15,28,31,32
1,2,14,15,28,31,45
1,2,14,15,28,31,47
1,2,14,15,29,30,32
1,2,14,15,29,30,34
1,2,14,15,29,30,35
1,2,14,15,29,31,36
1,2,14,15,29,31,37
1,2,14,15,29,31,38
1,2,14,15,29,31,39
1,2,14,15,29,31,40
1,2,14,15,29,31,41
1,2,14,15,29,31,42
1,2,14,15,29,31,43
1,2,14,15,29,31,44
1,2,14,15,29,33,34
1,2,14,15,30,33,47
1,2,14,15,31,34,35
1,2,14,15,32,34,35
1,2,14,15,32,34,38
1,2,14,15,32,34,39
1,2,14,15,32,34,40
1,2,14,15,32,34,41
1,2,14,15,32,34,42
1,2,14,15,32,34,43
1,2,14,15,32,34,44
1,2,14,15,32,34,45
1,2,14,15,32,35,47
1,2,14,15,32,36,37
1,2,14,15,32,36,46
1,2,14,15,33,35,36
1,2,14,15,33,35,38
1,2,14,15,33,35,39
1,2,14,15,33,35,40
1,2,14,15,33,35,41
1,2,14,15,33,35,42
1,2,14,15,33,35,43
1,2,14,15,33,35,44
1,2,14,15,33,35,45
1,2,14,15,33,37,45
1,2,14,15,33,37,46
1,2,14,15,34,36,47
1,2,14,15,35,38,46
1,2,14,15,36,38,39
1,2,14,15,36,38,41
1,2,14,15,36,38,42
1,2,14,15,36,38,43
1,2,14,15,36,38,44
1,2,14,15,36,39,40
1,2,14,15,36,39,45
1,2,14,15,37,38,39
1,2,14,15,37,39,42
1,2,14,15,37,39,43
1,2,14,15,37,39,44
1,2,14,15,37,40,41
1,2,14,15,37,40,47
1,2,14,15,38,41,45
1,2,14,15,38,41,47
1,2,14,15,39,40,46
1,2,14,15,39,42,47
1,2,14,15,40,42,43
1,2,14,15,40,43,44
1,2,14,15,40,43,45
1,2,14,15,41,42,44
1,2,14,15,41,43,46
1,2,14,16,19,44,47
1,2,14,16,21,42,46
1,2,14,17,18,21,47
1,2,14,17,20,44,46
1,2,15,16,17,46,47
1,2,15,16,18,27,29
1,2,15,16,18,35,37
1,2,15,16,21,24,47
1,2,15,16,22,43,47
1,2,15,17,18,20,35
1,2,15,17,18,42,46
1,2,15,17,21,44,45
1,2,15,18,21,45,46
1,2,15,19,22,26,47
1,2,16,17,18,19,23
1,2,16,17,18,22,24
1,2,16,17,18,22,25
1,2,16,17,18,22,26
1,2,16,17,18,22,28
1,2,16,17,18,22,30
1,2,16,17,18,22,31
1,2,16,17,18,22,32
1,2,16,17,18,22,33
1,2,16,17,18,22,34
1,2,16,17,18,22,36
1,2,16,17,18,22,38
1,2,16,17,18,22,39
1,2,16,17,18,22,40
1,2,16,17,18,22,41
1,2,16,17,18,23,43
1,2,16,17,18,27,37
1,2,16,17,18,29,42
1,2,16,17,19,20,45
1,2,16,17,19,22,23
1,2,16,17,19,22,27
1,2,16,17,19,22,29
1,2,16,17,19,22,35
1,2,16,17,19,22,37
1,2,16,17,19,22,42
1,2,16,17,19,23,24
1,2,16,17,19,23,26
1,2,16,17,19,23,28
1,2,16,17,19,23,30
1,2,16,17,19,23,31
1,2,16,17,19,23,32
1,2,16,17,19,23,33
1,2,16,17,19,23,34
1,2,16,17,19,23,36
1,2,16,17,19,23,38
1,2,16,17,19,23,39
1,2,16,17,19,23,40
1,2,16,17,19,23,41
1,2,16,17,19,24,25
1,2,16,17,19,24,43
1,2,16,17,20,23,25
1,2,16,17,20,24,26
1,2,16,17,20,25,47
1,2,16,17,20,27,28
1,2,16,17,20,29,30
1,2,16,17,20,31,32
1,2,16,17,20,33,34
1,2,16,17,20,36,37
1,2,16,17,20,38,39
1,2,16,17,20,40,41
1,2,16,17,20,42,43
1,2,16,17,21,23,35
1,2,16,17,21,25,27
1,2,16,17,21,26,28
1,2,16,17,21,29,31
1,2,16,17,21,30,32
1,2,16,17,21,33,36
1,2,16,17,21,34,37
1,2,16,17,21,38,40
1,2,16,17,21,39,41
1,2,16,17,21,43,44
1,2,16,17,22,26,45
1,2,16,17,22,43,46
1,2,16,17,23,24,46
1,2,16,17,23,26,27
1,2,16,17,23,26,29
1,2,16,17,23,26,37
1,2,16,17,23,26,42
1,2,16,17,23,26,44
1,2,16,17,23,26,47
1,2,16,17,23,27,45
1,2,16,17,24,26,34
1,2,16,17,24,26,35
1,2,16,17,24,27,29
1,2,16,17,24,27,30
1,2,16,17,24,27,31
1,2,16,17,24,27,32
1,2,16,17,24,27,33
1,2,16,17,24,27,36
1,2,16,17,24,27,38
1,2,16,17,24,27,39
1,2,16,17,24,27,40
1,2,16,17,24,27,41
1,2,16,17,24,27,42
1,2,16,17,24,27,44
1,2,16,17,24,28,29
1,2,16,17,24,28,45
1,2,16,17,24,29,37
1,2,16,17,25,26,28
1,2,16,17,25,26,30
1,2,16,17,25,26,31
1,2,16,17,25,26,32
1,2,16,17,25,26,33
1,2,16,17,25,26,36
1,2,16,17,25,26,38
1,2,16,17,25,26,39
1,2,16,17,25,26,40
1,2,16,17,25,26,41
1,2,16,17,25,26,43
1,2,16,17,25,27,34
1,2,16,17,25,27,35
1,2,16,17,25,28,37
1,2,16,17,25,28,42
1,2,16,17,25,28,44
1,2,16,17,25,28,46
1,2,16,17,25,29,45
1,2,16,17,26,29,46
1,2,16,17,27,30,43
1,2,16,17,27,30,46
1,2,16,17,27,30,47
1,2,16,17,28,30,31
1,2,16,17,28,30,34
1,2,16,17,28,30,35
1,2,16,17,28,31,33
1,2,16,17,28,31,36
1,2,16,17,28,31,38
1,2,16,17,28,31,39
1,2,16,17,28,31,40
1,2,16,17,28,31,41
1,2,16,17,28,31,43
1,2,16,17,28,32,33
1,2,16,17,28,32,47
1,2,16,17,29,30,33
1,2,16,17,29,30,36
1,2,16,17,29,30,38
1,2,16,17,29,30,39
1,2,16,17,29,30,40
1,2,16,17,29,30,41
1,2,16,17,29,30,44
1,2,16,17,29,31,34
1,2,16,17,29,31,35
1,2,16,17,29,32,34
1,2,16,17,29,32,43
1,2,16,17,29,33,47
1,2,16,17,30,34,45
1,2,16,17,30,35,42
1,2,16,17,30,37,38
1,2,16,17,31,32,46
1,2,16,17,31,34,42
1,2,16,17,31,34,44
1,2,16,17,31,34,47
1,2,16,17,31,35,45
1,2,16,17,31,37,39
1,2,16,17,32,34,36
1,2,16,17,32,35,36
1,2,16,17,32,35,38
1,2,16,17,32,35,39
1,2,16,17,32,35,40
1,2,16,17,32,35,41
1,2,16,17,32,35,44
1,2,16,17,32,36,45
1,2,16,17,32,37,40
1,2,16,17,32,37,42
1,2,16,17,33,34,35
1,2,16,17,33,34,38
1,2,16,17,33,34,39
1,2,16,17,33,34,40
1,2,16,17,33,34,41
1,2,16,17,33,34,43
1,2,16,17,33,36,42
1,2,16,17,33,36,44
1,2,16,17,33,36,46
1,2,16,17,33,37,45
1,2,16,17,34,37,46
1,2,16,17,35,37,43
1,2,16,17,35,38,47
1,2,16,17,35,39,46
1,2,16,17,36,38,40
1,2,16,17,36,39,41
1,2,16,17,36,39,43
1,2,16,17,36,39,47
1,2,16,17,37,38,41
1,2,16,17,37,38,44
1,2,16,17,37,41,47
1,2,16,17,38,40,46
1,2,16,17,38,42,43
1,2,16,17,38,42,45
1,2,16,17,39,40,42
1,2,16,17,39,42,44
1,2,16,17,39,43,45
1,2,16,17,40,43,47
1,2,16,17,40,44,45
1,2,16,17,41,43,44
1,2,16,17,41,45,46
1,2,16,17,42,45,47
1,2,16,18,23,41,42
1,2,16,20,23,28,44
1,2,16,20,25,30,46
1,2,16,21,22,26,27
1,2,17,18,22,27,44
1,2,17,18,22,29,47
1,2,17,18,23,44,47
1,2,17,18,24,28,47
1,2,17,19,20,21,46
1,2,17,19,24,41,42
1,2,18,19,22,24,46
1,2,18,19,22,25,43
1,2,18,19,22,27,45
1,2,18,19,22,28,30
1,2,18,19,22,31,32
1,2,18,19,22,33,34
1,2,18,19,22,35,38
1,2,18,19,22,36,37
1,2,18,19,22,39,40
1,2,18,19,22,41,44
1,2,18,19,23,24,27
1,2,18,19,23,25,29
1,2,18,19,23,26,30
1,2,18,19,23,26,45
1,2,18,19,23,28,31
1,2,18,19,23,28,35
1,2,18,19,23,28,37
1,2,18,19,23,32,34
1,2,18,19,23,33,36
1,2,18,19,23,38,42
1,2,18,19,23,39,43
1,2,18,19,23,40,44
1,2,18,19,23,46,47
1,2,18,19,24,26,29
1,2,18,19,24,28,32
1,2,18,19,24,29,30
1,2,18,19,24,29,33
1,2,18,19,24,29,34
1,2,18,19,24,29,35
1,2,18,19,24,29,36
1,2,18,19,24,29,38
1,2,18,19,24,29,39
1,2,18,19,24,29,40
1,2,18,19,24,29,44
1,2,18,19,24,29,45
1,2,18,19,24,30,37
1,2,18,19,24,31,34
1,2,18,19,24,41,43
1,2,18,19,24,42,47
1,2,18,19,25,26,27
1,2,18,19,25,26,34
1,2,18,19,25,26,35
1,2,18,19,25,26,37
1,2,18,19,25,26,42
1,2,18,19,25,26,44
1,2,18,19,25,28,30
1,2,18,19,25,28,33
1,2,18,19,25,28,36
1,2,18,19,25,28,38
1,2,18,19,25,28,39
1,2,18,19,25,28,40
1,2,18,19,25,28,41
1,2,18,19,25,28,45
1,2,18,19,25,30,47
1,2,18,19,25,31,35
1,2,18,19,25,31,46
1,2,18,19,25,32,35
1,2,18,19,26,28,43
1,2,18,19,26,28,46
1,2,18,19,26,30,33
1,2,18,19,26,30,36
1,2,18,19,26,30,38
1,2,18,19,26,30,39
1,2,18,19,26,30,40
1,2,18,19,26,30,41
1,2,18,19,26,31,32
1,2,18,19,27,28,34
1,2,18,19,27,29,46
1,2,18,19,27,30,31
1,2,18,19,27,30,35
1,2,18,19,27,30,42
1,2,18,19,27,31,36
1,2,18,19,27,31,38
1,2,18,19,27,31,39
1,2,18,19,27,31,40
1,2,18,19,27,31,41
1,2,18,19,27,31,43
1,2,18,19,27,31,47
1,2,18,19,27,32,33
1,2,18,19,27,37,44
1,2,18,19,28,31,42
1,2,18,19,28,31,44
1,2,18,19,29,30,43
1,2,18,19,29,31,32
1,2,18,19,29,32,37
1,2,18,19,29,32,41
1,2,18,19,30,32,44
1,2,18,19,30,32,46
1,2,18,19,30,34,35
1,2,18,19,30,35,45
1,2,18,19,31,33,37
1,2,18,19,31,36,45
1,2,18,19,32,35,42
1,2,18,19,32,35,43
1,2,18,19,32,36,38
1,2,18,19,32,36,47
1,2,18,19,32,37,39
1,2,18,19,32,37,45
1,2,18,19,32,40,42
1,2,18,19,33,34,42
1,2,18,19,33,34,44
1,2,18,19,33,35,39
1,2,18,19,33,36,40
1,2,18,19,33,36,41
1,2,18,19,33,36,43
1,2,18,19,33,37,47
1,2,18,19,33,38,41
1,2,18,19,33,38,45
1,2,18,19,33,38,46
1,2,18,19,34,36,39
1,2,18,19,34,36,46
1,2,18,19,34,37,38
1,2,18,19,34,38,43
1,2,18,19,34,38,47
1,2,18,19,34,39,45
1,2,18,19,34,40,41
1,2,18,19,35,36,44
1,2,18,19,35,37,46
1,2,18,19,35,39,47
1,2,18,19,35,40,41
1,2,18,19,36,39,42
1,2,18,19,37,40,42
1,2,18,19,37,40,43
1,2,18,19,37,41,45
1,2,18,19,38,39,44
1,2,18,19,39,41,46
1,2,18,19,40,44,46
1,2,18,19,40,45,47
1,2,18,19,42,43,44
1,2,18,19,43,45,46
1,2,18,20,23,38,40
1,2,18,20,24,41,47
1,2,18,20,24,42,45
1,2,18,20,25,44,45
1,2,18,20,26,30,47
1,2,18,20,27,43,47
1,2,18,21,22,24,42
1,2,19,20,23,29,42
1,2,19,20,25,28,29
1,2,19,20,26,42,46
1,2,19,20,28,33,47
1,2,19,20,29,32,47
1,2,19,21,25,41,47
1,2,19,22,28,44,45
1,2,20,21,22,28,31
1,2,20,21,22,29,33
1,2,20,21,22,30,34
1,2,20,21,22,32,35
1,2,20,21,22,36,38
1,2,20,21,22,37,39
1,2,20,21,22,40,43
1,2,20,21,23,25,34
1,2,20,21,23,26,31
1,2,20,21,23,30,33
1,2,20,21,23,32,36
1,2,20,21,23,35,37
1,2,20,21,23,41,43
1,2,20,21,24,25,27
1,2,20,21,24,26,29
1,2,20,21,24,27,37
1,2,20,21,24,28,30
1,2,20,21,24,29,43
1,2,20,21,24,30,31
1,2,20,21,24,30,35
1,2,20,21,24,30,36
1,2,20,21,24,30,38
1,2,20,21,24,30,39
1,2,20,21,24,30,40
1,2,20,21,24,30,44
1,2,20,21,24,31,33
1,2,20,21,24,32,33
1,2,20,21,24,32,34
1,2,20,21,24,41,46
1,2,20,21,25,26,32
1,2,20,21,25,28,35
1,2,20,21,25,28,43
1,2,20,21,25,29,36
1,2,20,21,25,30,37
1,2,20,21,25,30,42
1,2,20,21,25,31,33
1,2,20,21,25,31,38
1,2,20,21,25,31,39
1,2,20,21,25,31,40
1,2,20,21,25,41,44
1,2,20,21,26,27,33
1,2,20,21,26,28,34
1,2,20,21,26,30,41
1,2,20,21,26,30,43
1,2,20,21,26,30,45
1,2,20,21,26,31,35
1,2,20,21,26,31,36
1,2,20,21,26,31,37
1,2,20,21,26,31,44
1,2,20,21,26,32,38
1,2,20,21,26,32,39
1,2,20,21,26,32,40
1,2,20,21,26,42,47
1,2,20,21,27,28,29
1,2,20,21,27,28,46
1,2,20,21,27,30,32
1,2,20,21,27,31,34
1,2,20,21,27,31,42
1,2,20,21,27,31,45
1,2,20,21,27,32,41
1,2,20,21,27,32,44
1,2,20,21,27,33,35
1,2,20,21,27,33,38
1,2,20,21,27,33,39
1,2,20,21,27,33,40
1,2,20,21,27,34,36
1,2,20,21,28,32,36
1,2,20,21,28,32,37
1,2,20,21,28,32,42
1,2,20,21,28,32,45
1,2,20,21,28,33,41
1,2,20,21,28,34,38
1,2,20,21,28,34,39
1,2,20,21,28,34,40
1,2,20,21,28,44,47
1,2,20,21,29,31,41
1,2,20,21,29,32,46
1,2,20,21,29,33,37
1,2,20,21,29,33,44
1,2,20,21,29,33,45
1,2,20,21,29,34,35
1,2,20,21,29,35,38
1,2,20,21,29,35,39
1,2,20,21,29,35,40
1,2,20,21,31,32,43
1,2,20,21,31,33,46
1,2,20,21,31,35,47
1,2,20,21,33,34,42
1,2,20,21,33,36,43
1,2,20,21,34,37,41
1,2,20,21,34,37,45
1,2,20,21,34,37,47
1,2,20,21,34,38,44
1,2,20,21,34,39,43
1,2,20,21,35,36,41
1,2,20,21,35,36,46
1,2,20,21,35,38,42
1,2,20,21,35,38,43
1,2,20,21,35,38,45
1,2,20,21,35,39,44
1,2,20,21,36,37,40
1,2,20,21,36,39,42
1,2,20,21,36,40,44
1,2,20,21,36,40,45
1,2,20,21,36,40,47
1,2,20,21,37,38,42
1,2,20,21,37,40,46
1,2,20,21,37,42,44
1,2,20,21,37,43,45
1,2,20,21,38,39,46
1,2,20,21,38,45,47
1,2,20,21,39,41,45
1,2,20,21,40,41,42
1,2,20,21,43,44,46
1,2,20,22,27,38,41
1,2,20,22,27,39,47
1,2,20,22,28,46,47
1,2,20,22,29,45,46
1,2,20,23,26,33,39
1,2,20,23,28,39,40
1,2,21,22,27,32,43
1,2,21,22,27,33,47
1,2,21,22,27,34,46
1,2,21,22,28,32,41
1,2,21,22,28,42,43
1,2,21,22,29,30,31
1,2,21,22,29,32,42
1,2,21,22,29,34,44
1,2,21,22,30,32,47
1,2,21,22,30,33,46
1,2,21,22,30,42,45
1,2,21,23,26,32,46
1,2,21,23,26,38,41
1,2,21,23,28,43,47
1,2,21,23,29,34,47
1,2,21,23,30,39,47
1,2,21,24,31,39,40
1,2,21,25,30,36,45
1,2,22,23,25,35,46
1,2,22,23,26,28,36
1,2,22,23,27,28,29
1,2,22,23,27,30,36
1,2,22,23,27,31,35
1,2,22,23,27,37,40
1,2,22,23,27,42,47
1,2,22,23,28,30,38
1,2,22,23,28,31,34
1,2,22,23,28,32,33
1,2,22,23,28,35,39
1,2,22,23,28,37,41
1,2,22,23,28,40,42
1,2,22,23,29,30,37
1,2,22,23,29,31,33
1,2,22,23,29,32,35
1,2,22,23,29,32,38
1,2,22,23,29,32,39
1,2,22,23,29,32,40
1,2,22,23,29,33,41
1,2,22,23,29,33,43
1,2,22,23,29,34,36
1,2,22,23,29,44,46
1,2,22,23,30,31,40
1,2,22,23,30,32,44
1,2,22,23,30,34,35
1,2,22,23,30,35,41
1,2,22,23,30,35,43
1,2,22,23,30,39,42
1,2,22,23,31,32,37
1,2,22,23,31,34,38
1,2,22,23,31,34,39
1,2,22,23,31,34,41
1,2,22,23,31,34,43
1,2,22,23,31,36,39
1,2,22,23,31,36,42
1,2,22,23,31,36,44
1,2,22,23,31,36,46
1,2,22,23,31,36,47
1,2,22,23,31,37,45
1,2,22,23,32,34,45
1,2,22,23,32,41,46
1,2,22,23,33,34,37
1,2,22,23,33,35,36
1,2,22,23,33,36,45
1,2,22,23,33,38,39
1,2,22,23,33,38,44
1,2,22,23,33,40,41
1,2,22,23,33,42,44
1,2,22,23,34,40,42
1,2,22,23,35,37,42
1,2,22,23,35,38,40
1,2,22,23,35,39,45
1,2,22,23,35,40,47
1,2,22,23,35,43,44
1,2,22,23,36,37,43
1,2,22,23,36,40,41
1,2,22,23,37,38,43
1,2,22,23,37,39,44
1,2,22,23,37,42,46
1,2,22,23,37,45,47
1,2,22,23,38,43,45
1,2,22,23,38,46,47
1,2,22,23,40,45,46
1,2,22,23,41,44,45
1,2,22,24,30,34,47
1,2,22,24,31,38,42
1,2,22,24,31,44,47
1,2,22,24,32,39,41
1,2,22,24,32,40,44
1,2,22,24,33,39,43
1,2,22,24,34,39,46
1,2,22,25,30,41,43
1,2,22,25,31,41,42
1,2,22,26,31,41,47
1,2,23,24,26,40,43
1,2,23,24,30,33,46
1,2,23,24,30,41,45
1,2,23,24,30,42,43
1,2,23,24,31,43,46
1,2,23,24,32,37,43
1,2,23,24,32,38,47
1,2,23,24,32,42,45
1,2,23,24,33,36,38
1,2,23,24,33,40,47
1,2,23,24,34,41,44
1,2,23,25,32,39,46
1,2,23,25,33,39,41
1,2,23,25,34,38,46
1,2,23,27,34,41,47
1,2,23,28,30,45,46
1,2,23,29,32,44,45
1,2,24,25,27,43,45
1,2,24,25,29,35,47
1,2,24,25,29,42,46
1,2,24,25,30,35,38
1,2,24,25,30,39,44
1,2,24,25,31,32,36
1,2,24,25,31,34,37
1,2,24,25,31,35,45
1,2,24,25,31,43,44
1,2,24,25,32,35,37
1,2,24,25,32,38,40
1,2,24,25,32,42,44
1,2,24,25,32,43,47
1,2,24,25,32,45,46
1,2,24,25,33,34,35
1,2,24,25,33,36,37
1,2,24,25,33,38,42
1,2,24,25,33,39,45
1,2,24,25,33,40,44
1,2,24,25,33,46,47
1,2,24,25,34,36,39
1,2,24,25,34,38,41
1,2,24,25,34,38,45
1,2,24,25,34,39,42
1,2,24,25,34,40,43
1,2,24,25,35,36,40
1,2,24,25,35,38,39
1,2,24,25,35,38,44
1,2,24,25,35,40,42
1,2,24,25,35,41,43
1,2,24,25,36,38,43
1,2,24,25,36,41,42
1,2,24,25,36,44,45
1,2,24,25,36,44,46
1,2,24,25,36,45,47
1,2,24,25,37,38,40
1,2,24,25,37,39,41
1,2,24,25,37,40,45
1,2,24,25,37,42,43
1,2,24,25,37,44,46
1,2,24,25,40,41,46
1,2,24,26,31,38,46
1,2,24,26,32,37,47
1,2,24,26,33,41,42
1,2,24,26,34,39,47
1,2,24,26,35,40,46
1,2,24,29,31,41,45
1,2,25,26,30,31,34
1,2,25,26,30,32,33
1,2,25,26,31,39,43
1,2,25,26,31,40,47
1,2,25,26,31,42,45
1,2,25,26,32,34,41
1,2,25,26,33,38,43
1,2,25,26,33,44,47
1,2,25,26,34,40,44
1,2,25,26,34,43,46
1,2,25,26,35,41,45
1,2,25,26,37,39,40
1,2,25,26,38,42,47
1,2,25,27,30,38,40
1,2,25,27,37,46,47
1,2,25,28,31,35,37
1,2,25,28,32,34,47
1,2,25,28,39,45,47
1,2,26,27,30,33,37
1,2,26,27,30,35,39
1,2,26,27,30,35,44
1,2,26,27,32,34,35
1,2,26,27,32,36,37
1,2,26,27,32,38,39
